email,first_name,last_name,role,school_name,school_type,domain,state,city,phone,status,notes,custom_data
,,,Owner/Manager,A Team Air conditioning Repair of St. Petersburg,Business,https://ateamairconditioningrepair.com/petersburg-fl/,FL,St. Petersburg,(813) 378-3129,pending,"Scraped from Google Maps: HVAC companies in St. Petersburg, FL. Emails: ",[]
jhonmick889999@gmail.com,,,Owner/Manager,HVAC Solutions,Business,https://hvac-solutions.ueniweb.com/?utm_campaign=gmb,FL,St. Petersburg,(786) 652-1566,pending,"Scraped from Google Maps: HVAC companies in St. Petersburg, FL. Emails: jhonmick889999@gmail.com",['jhonmick889999@gmail.com']
,,,Owner/Manager,McMullen Air Conditioning & Refrigeration,Business,http://www.mcmullenhvac.com/,FL,St. Petersburg,(727) 527-0000,pending,"Scraped from Google Maps: HVAC companies in St. Petersburg, FL. Emails: ",[]
,,,Owner/Manager,Harrington Air Conditioning,Business,https://www.harringtonac.com/,FL,St. Petersburg,(727) 477-1004,pending,"Scraped from Google Maps: HVAC companies in St. Petersburg, FL. Emails: ",[]
,,,Owner/Manager,"Mannix Heating & Cooling of St. Petersburg, FL",Business,https://www.mannixhvac.com/?utm_source=google&utm_medium=organic&utm_campaign=gbp_stpete,FL,St. Petersburg,(727) 999-7002,pending,"Scraped from Google Maps: HVAC companies in St. Petersburg, FL. Emails: ",[]
filler@godaddy.com,,,Owner/Manager,Above & Beyond Heating And Air,Business,http://aboveandbeyondhvacfl.com/,FL,Jacksonville,(904) 551-3490,invalid_email,"Scraped from Google Maps: HVAC companies in Jacksonville, FL. Emails: filler@godaddy.com | Verification: SMTP Error 550: Mailbox Not Found",['filler@godaddy.com']
info@mercuryaircool.com,,,Owner/Manager,"Mercury Heating and Air, Inc.",Business,https://www.mercuryaircool.com/,FL,St. Petersburg,(727) 249-6616,pending,"Scraped from Google Maps: HVAC companies in St. Petersburg, FL. Emails: info@mercuryaircool.com",['info@mercuryaircool.com']
astigma@astigmatic.com,,,Owner/Manager,Sevier & Heating Air Conditioning Service,Business,https://sevierandheating.com/,FL,St. Petersburg,(727) 851-1393,pending,"Scraped from Google Maps: HVAC companies in St. Petersburg, FL. Emails: astigma@astigmatic.com, filler@godaddy.com","['astigma@astigmatic.com', 'filler@godaddy.com']"
info@jenkinsheatingandair.com,,,Owner/Manager,Jenkins Heating & Air,Business,http://jenkinsheatingandair.com/,FL,Jacksonville,(904) 268-9904,pending,"Scraped from Google Maps: HVAC companies in Jacksonville, FL. Emails: info@jenkinsheatingandair.com | Verification: SMTP Handshake Success (250 OK)",['info@jenkinsheatingandair.com']
,,,Owner/Manager,Chase Heating and Air Conditioning,Business,,FL,Jacksonville,(904) 730-2099,pending,"Scraped from Google Maps: HVAC companies in Jacksonville, FL. Emails: ",[]
,,,Owner/Manager,"Progressive Mechanical, Inc.",Business,http://www.progressiveami.com/?utm_source=google&utm_medium=kp,FL,Jacksonville,(904) 346-1775,pending,"Scraped from Google Maps: HVAC companies in Jacksonville, FL. Emails: ",[]
,,,Owner/Manager,"Air Excel Heating & Cooling, LLC",Business,/aclk?sa=L&ai=DChsSEwjT5L2ujOGSAxVaEUQIHVZHEzkYACICCAEQABoCZHo&co=1&ase=2&gclid=EAIaIQobChMI0-S9rozhkgMVWhFECB1WRxM5EBAYASAAEgKllPD_BwE&cid=CAAS0gHkaK-OnCsUQjOfi8B3iZZ2RAYQfGnH19_lX0ITX1oXbgfY3Q3RpYuc7Psedh06S18yNSPwQGCNEChX5QBHJwHgu1l2fwVT0lZGR_zXXjRT3DClHOLa-rpPehzabTJZ5urAE1ZEB-3D3dpdbzMAgaK5Lvj8X1MCdshDigCzY_mCVTBBAvfNgG-po8bgv1eX0KCjIVkRweIvq0laPsjqwL8xRNKJCsp3qm7ZrbGse1LS_Y7eQ9rhZ1BLqMPk21qsUNU09jByp0ZDPX34Pedp6rjkfJI&cce=2&category=acrcp_v1_32&sig=AOD64_0aDo0lWdGUFivPGb3N238Mww_s6g&adurl&q&ctype=99&nis=6,FL,Jacksonville,(904) 529-0065,pending,"Scraped from Google Maps: HVAC companies in Jacksonville, FL. Emails: ",[]
,,,Owner/Manager,"Chills On Wheels Heating & Air Contractors, Inc.",Business,https://chillsonwheels.com/?utm_source=google&utm_medium=organic&utm_campaign=gbpcassat,FL,Jacksonville,(904) 820-3500,pending,"Scraped from Google Maps: HVAC companies in Jacksonville, FL. Emails: ",[]
hugginsheatingandair@gmail.com,,,Owner/Manager,Huggins Mechanical,Business,http://hugginsac.com/,FL,Jacksonville,(904) 832-6610,pending,"Scraped from Google Maps: HVAC companies in Jacksonville, FL. Emails: hugginsheatingandair@gmail.com, estimating@hugginsac.com | Verification: SMTP Handshake Success (250 OK)","['hugginsheatingandair@gmail.com', 'estimating@hugginsac.com']"
info@ecoacflorida.com,,,Owner/Manager,ECO AC Repair Miami,Business,https://ecoacflorida.com/,FL,Miami,(305) 444-3646,pending,"Scraped from Google Maps: HVAC companies in Miami, FL. Emails: info@ecoacflorida.com | Verification: MX Records Found",['info@ecoacflorida.com']
,,,Owner/Manager,Air Conditioning Heating Repair Palm Springs,Business,,FL,Miami,(786) 788-8845,pending,"Scraped from Google Maps: HVAC companies in Miami, FL. Emails: ",[]
,,,Owner/Manager,Miami HVAC Repair,Business,,FL,Miami,(305) 912-2291,pending,"Scraped from Google Maps: HVAC companies in Miami, FL. Emails: ",[]
,,,Owner/Manager,A Team Air conditioning Repair of St. Petersburg,Business,https://ateamairconditioningrepair.com/petersburg-fl/,FL,St. Petersburg,(813) 378-3129,pending,"Scraped from Google Maps: HVAC companies in St. Petersburg, FL. Emails: ",[]
,,,Owner/Manager,Harrington Air Conditioning,Business,https://www.harringtonac.com/,FL,St. Petersburg,(727) 477-1004,pending,"Scraped from Google Maps: HVAC companies in St. Petersburg, FL. Emails: ",[]
,,,Owner/Manager,ARS / Rescue Rooter,Business,https://www.ars.com/tampa-bay?utm_source=google&utm_medium=gbp&utm_campaign=local_seo&utm_content=gbp_website_click,FL,St. Petersburg,(813) 626-4552,pending,"Scraped from Google Maps: HVAC companies in St. Petersburg, FL. Emails: ",[]
,,,Owner/Manager,Atelier HVAC Cooling Services,Business,,FL,St. Petersburg,(727) 625-4849,pending,"Scraped from Google Maps: HVAC companies in St. Petersburg, FL. Emails: ",[]
,,,Owner/Manager,AAA AC Supplies inc (St Petersburg),Business,,FL,St. Petersburg,(727) 855-8888,pending,"Scraped from Google Maps: HVAC companies in St. Petersburg, FL. Emails: ",[]
,,,Owner/Manager,St. Petersburg Heating & Air Conditioning,Business,,FL,St. Petersburg,(727) 629-8909,pending,"Scraped from Google Maps: HVAC companies in St. Petersburg, FL. Emails: ",[]
glacierbayhvac@gmail.com,,,Owner/Manager,Glacier Bay AC & Refrigeration,Business,http://www.glacierbayac.com/,FL,St. Petersburg,(727) 452-6809,pending,"Scraped from Google Maps: HVAC companies in St. Petersburg, FL. Emails: glacierbayhvac@gmail.com",['glacierbayhvac@gmail.com']
info@mercuryaircool.com,,,Owner/Manager,"Mercury Heating and Air, Inc.",Business,https://www.mercuryaircool.com/,FL,St. Petersburg,(727) 249-6616,pending,"Scraped from Google Maps: HVAC companies in St. Petersburg, FL. Emails: info@mercuryaircool.com",['info@mercuryaircool.com']
astigma@astigmatic.com,,,Owner/Manager,Sevier & Heating Air Conditioning Service,Business,https://sevierandheating.com/,FL,St. Petersburg,(727) 851-1393,pending,"Scraped from Google Maps: HVAC companies in St. Petersburg, FL. Emails: astigma@astigmatic.com, filler@godaddy.com","['astigma@astigmatic.com', 'filler@godaddy.com']"
